null,id,text
4,1468394681,@G_Ha Well done you little brainiac! Can't do this wkend so after work during a week day next week sounds good 
4,1468132515,"back in Montreal, missing the sun, the ocean, the desert, and my oh my the good looking boys....but hey at least ive got awesome friends "
4,1467882027,@ronashively Connections Academy has been great for our family...and thousands more across the country!  Happy to tell you more 
4,1468239551,@JMatthewFlyzik &quot;i poke her face&quot; by kid cudi feat. kanye west and common is better 
4,1468161586,"@LizMyers first impressions are good actually, like the design, a happy-summer feeling "
4,1468005267,"@SinnamonS damn, I guess I'll be up for it afterall...for awhile anyway "
4,1468099602,woo cubs are 1-0!  
4,1467899373,Watching Seven Pounds with my mom. I hope i dont fall asleep. AfterMidnightProject TOMORROW! 
4,1468294406,@skoop 'cause it's exactly those kinds of movements in the wrists that cause it :/ but maybe I'm wrong. You'll see 
4,1468146334,I had an amazing day today..with Jessica and everyone else modeling  oh I haven't felt so happy in a while &lt;3
4,1468364146,The lady who bought the bracelet pictured as my twitter page background is still wearing it a week later -- hasn't taken it off. Likes it 
0,2264520267,"Dyin My Hair Atm, Its Goin Really Red "
4,1467864444,@JonathanRKnight  i do embrace the simple life.  simple things like a new kids reunion makes me an extremely happy girl 
0,2328966657,RIP to an original Charles Angel   Farrah Fawcett
4,1468311450,got the magic numbers and is thanking y'all for the support 
4,1468039640,Sitting in Sydney text-skyping my Dad who is in LHR dep lounge on brink of latest holiday adventure. Love the connection. 
4,1468282445,@LdyDisney I want that in writing - like maybe a personalized signature in your new book... 
4,1467882990,"@jia_zhen it's an odd little thing isn't it, 'is it from another planet?'.... but i think i like it "
4,1467954230,Working on the new Cricket game for the i-phone...you guys will like it i am sure  http://www.youtube.com/watch?v=771uKX4zhZQ
0,2264525667,Going to watch my little brothers swim... Sooooo not in the mood. But yano... 
0,2329145471,ahhhh i just fell 
0,2264622872,@maryk3lly no---&gt; the musical! 
4,1468038892,@zoecello Love the &quot;cello cave!&quot; I saw you at Convergence 13 and am glad to find you have a Twitter. Keep on being awesome. 
0,2328913188,OMG Farrah Fawcett so sad...I watched that documentary she did so freakin sad cried for 2 hours straight...no lie! RIP Angel 
4,1468053110,I almost want one. http://bit.ly/T8KBb    maybe 
4,1468335652,"@philpeace Half caff skinny fairtrade pure Ethiopian latte, easy on the foam, extra hot please "
4,1467934550,@angiekaybee yep i saw him in february and i get to see @dfcook on may 8th. looking forward to seeing him again 
0,2264636464,is having trouble getting back to sleep 
0,2264641106,Love VFC's new version of &quot;Looking For Love&quot;.! I love Bobbys part but I miss Thomas. 
0,2264672834,Just went out buy food with mommie and saw a cat and I U-turned &amp; walked another path!! Urgh how to overcome fear of cats? 
4,1468220643,@micktleyden Thanks Mick. 
4,1467933614,100 followers - that is exciting 
4,1468281528,"@amethystfirefly If that doesn't work, we'll upload the pic. We snagged it "
4,1467917716,@DonnieWahlberg 8 more days Wahlberg.. .then it's YOU and ME !!    Finally!!!
4,1467899345,cheeck thiss hand cuz im marvelous ;) boy.. idk hoow im gona make it threw this weeeek 
0,2264615331,@louiham me too  i think nanny should make me dinner now!
4,1468222398,Day Is Done - heading for Bed - Keep the twitterverse safe 
4,1468405326,"life is already a blessing, but you never know when it's about to get even more blessed! keep your heads up  goodnight twitter world!"
0,2329090922,"Oh no, rest in peace Farah. "
4,1468006252,@juliaroy you are just a tumbling fool. Love it. 
4,1468324525,@markaaronjames just got better quality vid on iChat thank Skype. Skype kept cutting out. Will experiment further 
0,2329121921,Rest in peace Farrah Fawcett 
0,2264583077,Happy Father's Day to all of the Dads in twitterville. Tell your father how much you love and care for him today. I miss mine 
4,1468117792,Now on twitter! How fun! 
0,2329056097,@josephdsummers.  As lame as Jackson always is.  I miss you too.  I've been all by myself for several days now. 
4,1468194935,"@haylieofficial haylie, that is so cute "
4,1467862717,"@theexclamation ah yes, twitter seems to be the perfect venue for whining and wasting time.  now that's my idea of fun "
0,2264506759,@BritCalvert what about me? U never called 
4,1468418221,enjoying Martin Dougiamas' keynote of Moodle Moot UK 09  &quot;who here is tweeting at the moment?&quot; #mmuk09
0,2329090116,"@HitmanPR RIP Farrah, we will all miss u tears are flowing around the world at our loss of such a true Angel, your wings are now free "
0,2328911729,RIP Farrah Fawcett - she was an inspiration to me. 
4,1467970174,"just said bye to Rose. :/ On the upside, we've been together for eleven months. "
0,2264564669,been mythered by landlord who wants to know when I'll know what I'm doing after my work contract is up in jan. SO WOULD I 
4,1467900030,"@mayhemstudios Yes, using it for 3 week now. Pretty happy with the result "
4,1468007017,Pray for my friend @growline late work...pray it all goes well...with energy from our Lord!!  God is Good! #worldprayer
4,1468118091,I'm such a happy girly. I think that means it's time for candy. Joy! Fun! Love! Smile! 
4,1467987898,"i just finished doing my nails, they are electric blue "
4,1468268317,SOOO TIRED. Should go to sleep earlier....but I can't!   Today's danceable tune: http://www.youtube.com/watch?v=5PK-D4bgo_Y
0,2329151454,i have to spend the night in jail and miss work tmrw wtff  wtf wtf I AM NEVER DRIVING AGAIN
0,2264584162,I only have 53 songs on my itunes now 
4,1468206737,@MinaMeow It was a good presentation!  Sluthood does not get talked about much 
4,1468239700,"today I've got b-day  yay I wish, that some celebrities wish me happy b-day xP haa xD it'll never happen ..."
0,2328961373,E! News BREAKING: Farrah Fawcett has died of cancer at age 62 
4,1468281058,"@Framusic Ciao !!Come stai ?! Im in school during my Italian lesson, just thinking of you  Im in holiday this saturday, I cant wait! Love!"
4,1468322821,@Stephanya my inspiration for my new vlog style is at http://youtube.com/supermac18 
0,2329146468,@jocelynbrooks the last hoot I did if I remember correctly was in Nov. Of last Year! 
4,1468405585,@mileycyrus now i think its definitely a nap 
4,1468323220,@vaempyr it exceeded all of what I had imagined it would be 
4,1468296954,"@Ben_Grubb Oh, that's quite a lineup!  @Custard_Socks and I were tempted to go but we're doing too many recordings right now as it is ;)"
4,1468252713,"Apparently I was playing Risk on a railroad track, HARDCORE RISK PLAYER 4 LIFE!!! "
4,1468040163,@QueenZita --Oh make it no be true! Sorry Beanie. Hope you feel better. 
4,1467972943,Watching Paranormal State.Pretty interesting 
4,1468352820,dailybooth.com s0rry if I have many updates. hehe. I was b0red. 
4,1468366044,Glad i've cleared most of my thesis up. Two more chapters to go before first final draft is submitted 
4,1467841135,I am determined to get back into baseball -- it's been 5 years since I've really watched the sport. Anyone interested in going to a game? 
0,2329060204,Uggghhhhh. My wrists hurt SOOOO BADDDD today!!! Can I go home now????? 
4,1468252557,its 3:33am and I'm finally going to bed! 
4,1468131748,@gordonchiu You're one letter alway!    Koreans don't use &quot;X&quot; so there's no hope for me. 
4,1467881576,@dalecruse Yay! Love Box.net  My first business partner Sam Ghods is on the founding team. SO proud of him 4 building an excellent utility
4,1467918533,"Amazing night in Dallas with my Advanced TV Production class  Happy Birhtday, Sam!!"
0,2328999742,Going to my friends granffathers funeral  sad days... Hope i never loose either of mine... I'd break. :gonna be the hug giver today:
0,2264702254,"Can't fuckin sleep  ..... Too much in my head, or on my mind.."
4,1467919645,Yess! Twittering from my phone again! 
4,1468070099,@mollydotcom Haha Molly you're really funny.  I enjoy reading your tweets.
4,1467936850,@DaveB41 can you help? 
4,1468251024,"Although I am heading back to PC land for a some time, I'd still like a Mac Pro at some point  http://is.gd/r9zI"
4,1467900904,@SophieVeronica today was rad. we made it into the finals for cross country YAY. love you sophie &lt;3 (L) ps everythins cool with my mates 
4,1467844533,Really tired. Going to prepare for bed. G'night! 
4,1468408042,@kevinrose - I'm in it   But I haven't seen it yet!!
4,1467825781,shenagians!  my team is awesome&lt;3
0,2264558937,Really can't be arsed to go to work today 
4,1468224893,http://twitpic.com/2y5d4 - my senior picture 
4,1468418609,"That's me and me friend. And I'm not drunk, just very tired  http://tinyurl.com/d5ymu2"
4,1467882017,@JonathanRKnight you close your eyes and pick one and hit reply. 
0,2264631838,Still trying to get day off tomorrow 
4,1467917606,@imagejennation @whitrt we found a great Chinese place to hang out at 
4,1467841578,"Good enough.. time to go sleep off whatever I can, be happier tomorrow ? here's Hopin.. go check my Fb. for what is in store for me now. "
0,2329024661,Farrah Fawcett has died. I still have her famous red bathing suit poster and a personal autograph. She will be missed. Goodbye angel 
0,2328997507,twas so sad...  sad news bout farrah...let's pray for her soul..rip
4,1468308582,@sharonhayes  Thanks again!
4,1467918504,agghhhh  looosing my mind!!!!
0,2264577618,Had fun at skwel on the occasion of founnder's day.... met up wth old mates...!seniors and juniors....I miss skwel soo much Already!!! 
4,1468252025,Finally is a VERIFIED PayPal member 
4,1468036713,...starting today 
0,2328910011,R.I.P. Farrah Fawcett http://bit.ly/DVCgs  The beloved angel has passed away.   (via @PerezHilton)
4,1468293807,"today I've got b-day  yay I wish, that some celebrities wish me happy b-day xP haa xD it'll never happen ..."
0,2264655144,@Rinnifer ive been doing all the wrong test things 
4,1467842991,@izzakizza nada just tryna holla holla.   hows the mixtape coming up?
4,1468279540,@Tyrese4real Goodnight 
4,1468310752,On Malaysia Airlines btw... supposed to be good 
4,1468391332,@virtualewit well I don't plan on baking any but anytime I buy one I'll get an extra one for you 
4,1467882011,@msaleem LOL not yet my brutha from anotha mutha 
4,1468220797,"@mony_ bonjour, Wii is more fun "
4,1468005634,@matt_the_great forget the rest...You need to spend the night in prayer cause your only hope tomorrow is a good dose of grace &amp; mercy! 
0,2264679228,"Sorting domestic stuff. Changing sheets, washing, cleaning, ironing, cooking. It's not feeling much more in control. Help. "
4,1467901300,"@Vonster good point, 2 draw  2 don't  nice quote though. I like that."
4,1468038008,@dj_bubble ur welcome  ...yes I have 'Accounting' Exam today
4,1468323597,@fogbugz i'd love to see a Fogbugz iPhone or Android app. Kiwi icon on your phone 
4,1467951901,i fell of the tredmill today in sport 
4,1467862077,@comeagainjen http://twitpic.com/2y2lx - http://www.youtube.com/watch?v=zoGfqvh2ME8 
4,1468100935,@decryption Two words for you: 'Physical Challenge!' 
0,2264603524,Back off holiday. Depressed. Yesterday I was walking on the beach in shorts and t-shirt. Today I am freezing cold in the NW of England 
0,2329060978,@tiffanysvaughan I'm afraid to go outside myself!  Totally nasty weather. 
4,1468308907,@Renato71 good morning! How are you doing? Is there another @delekkersteshow in the making already? 
4,1468237513,"eleonoraelitoday I've got b-day  yay I wish, that some celebrities wish me happy b-day xP haa xD it'll never happen ..."
0,2329147010,"OMG!!! Last day of school today, im gona miss EVERYONE so much  x"
4,1468179012,"@wisequeen Plenty of tea here, I'll get the toaster ready "
4,1468335732,can't stop to smiling 
4,1467863706,wow san diego is so beautiful. even more so now that we won  but whats a good game without a good fight(;
4,1468004631,@JACATRENICH there ya go silly boy. nice job 
4,1468391201,finally home! 
4,1468223258,"Good day today: out door totally prepared early, sun shining and salsa tonight! O and listening to Close to Me! "
4,1468311071,@notsooglam Very true. I remember the old Degrassi back in the day too. I think adults young at heart can relate to a point as well. 
4,1467898396,"Whoops, sorry to anyone trying to email me earlier today. My inbox was full but should now be empty "
4,1467822287,"Being sick can be really cheap when it hurts too much to eat real food  Plus, your friends make you soup"
0,2329197770,omg i just found out farrah fawcett died. 
4,1468351981,@AndrewsBit Andrew dont see me as desperate just see me as a girl who likes a challenge &amp; strives to get what she wants! 
4,1468099832,and watching Leon.... 
0,2264606627,"Fathers day card off my son, but not my daughter. Got woken up at 0830 by my fianc̩ as punishment for coming home late. Altogether, "
